duration,protocol_type,src_bytes,dst_bytes,count,label
0,0,306,3222,2,0
0,0,308,608,16,0
0,0,0,0,260,1
0,0,0,0,237,1
0,0,0,0,269,1
0,0,199,749,8,0
0,0,0,0,115,1
0,2,8,0,1,1
37815,0,1,0,2,1
0,0,0,0,288,1
0,2,564,0,1,1
0,0,0,0,55,1
0,0,280,9544,1,0
0,0,0,0,275,1
0,0,186,15495,1,0
0,0,0,0,239,1
0,0,0,0,285,1
0,0,0,0,111,1
0,0,0,0,239,1
0,1,44,73,267,0
0,0,197,380,21,0
0,0,0,0,288,1
0,0,0,0,150,1
0,0,0,0,1,1
0,2,8,0,1,1
0,0,0,0,150,1
0,1,28,0,43,1
0,0,0,0,272,1
0,0,0,0,1,0
0,0,0,0,269,1
0,0,0,0,86,1
0,0,0,0,189,1
0,2,8,0,1,1
0,0,0,0,29,1
0,0,14,41,2,0
0,0,0,0,253,1
0,2,8,0,1,1
0,0,0,0,147,1
0,2,1032,0,511,1
0,2,181,0,2,0
1,1,105,147,2,0
0,1,1,0,26,1
0,0,289,2488,4,0
0,1,45,45,48,0
0,2,1032,0,435,1
9114,0,1121,7999,1,0
0,0,235,512,59,0
0,0,0,0,115,1
0,0,299,1129,6,0
0,0,0,0,226,1
0,0,0,0,107,1
0,0,0,0,276,1
0,2,520,0,441,1
10,0,664,333,1,0
3,0,1770,328,1,0
0,1,42,42,210,0
0,0,276,2924,4,0
0,0,0,0,281,1
0,0,0,0,242,1
0,0,299,1380,4,0
0,0,0,0,1,0
0,0,296,943,16,0
0,0,0,0,257,1
0,0,224,8621,14,0
10,0,2376,329,1,0
0,2,18,0,1,1
0,0,210,566,7,0
0,0,327,1695,9,0
0,0,0,0,230,1
0,0,0,0,281,1
0,0,0,0,120,1
0,0,306,1319,8,0
1,0,1211,282,1,0
0,1,44,44,189,0
0,0,0,0,2,1
0,1,43,128,151,0
0,0,0,0,289,1
0,0,229,8015,1,0
0,0,0,0,196,1
0,0,307,321,8,0
0,0,0,0,247,1
0,0,228,24786,14,0
0,0,0,0,170,1
0,0,0,0,141,1
0,0,211,321,17,0
59,0,259,275,23,0
0,1,31,47,3,0
0,0,0,0,71,1
0,1,1,0,15,1
0,0,538,6471,3,0
0,0,0,0,266,1
0,2,520,0,446,1
0,0,0,0,271,1
0,0,748,0,1,0
0,0,0,0,19,1
0,0,0,0,1,1
0,1,43,136,68,0
0,0,283,337,2,0
0,0,341,786,13,0
0,2,8,0,1,1
0,1,42,42,17,0
0,0,0,0,28,1
41802,0,1,0,2,1
0,0,0,0,133,1
0,0,10389,0,6,0
0,0,0,0,217,1
0,1,45,45,107,0
0,0,74,0,2,0
0,1,43,68,261,0
2,0,1243,366,1,0
0,0,318,495,4,0
2,0,2194619,0,2,0
0,0,0,0,197,1
0,1,78,44,106,0
0,1,43,116,24,0
0,0,1637,338,1,0
0,0,213,900,8,0
0,0,0,0,110,1
1,0,1232,333,1,0
0,0,266,499,1,0
0,0,285,2531,1,0
0,0,0,0,123,1
0,0,286,1425,2,0
0,1,30,0,1,0
0,0,0,0,112,1
0,0,0,0,144,1
0,0,0,0,209,1
0,0,223,3327,2,0
0,0,200,1061,18,0
0,0,0,0,19,1
0,0,0,0,37,1
0,2,1480,0,11,1
0,1,45,140,69,0
0,0,0,0,181,1
0,1,28,0,99,1
0,0,204,313,38,0
0,0,0,0,23,1
0,0,297,753,24,0
0,0,0,0,230,1
0,0,0,0,114,1
0,0,0,0,254,1
0,0,300,311,4,0
0,2,8,0,1,1
0,0,0,0,1,0
0,0,30,0,1,1
0,0,0,0,135,1
0,0,0,0,280,1
0,2,8,0,1,1
2,0,0,0,1,1
0,1,105,146,2,0
0,1,1,0,2,1
0,0,244,263,10,0
0,2,8,0,1,1
0,0,0,0,123,1
0,0,771,374,1,0
0,1,105,147,8,0
0,0,0,0,199,1
0,0,254,5918,6,0
0,0,0,0,151,1
0,0,330,13508,7,0
0,0,0,0,144,1
0,0,0,0,1,0
0,0,0,0,117,1
4468,0,166,23376,1,0
0,0,322,1408,6,0
0,1,28,0,34,1
0,2,30,0,2,0
0,1,45,130,169,0
0,0,0,0,256,1
0,2,8,0,1,1
0,0,0,0,257,1
0,1,215,0,1,1
0,0,298,3571,8,0
0,0,0,0,232,1
0,0,252,273544,1,0
0,0,0,0,112,1
0,0,0,0,181,1
0,0,4539,0,15,0
0,0,197,18881,3,0
0,0,0,0,280,1
0,0,0,0,133,1
0,0,259,1541,1,0
0,0,1193,333,1,0
0,1,46,117,1,0
1,0,1016,332,1,0
0,0,0,0,347,1
0,0,237,5250,1,0
0,0,0,0,276,1
0,0,0,0,204,1
0,0,0,0,46,1
0,0,219,6721,4,0
0,0,0,0,260,1
0,0,0,0,213,1
0,2,8,0,1,1
0,0,0,0,114,1
0,1,45,72,160,0
0,0,0,0,111,1
0,0,0,0,98,1
0,1,43,107,2,0
0,0,0,0,89,1
0,0,276,71903,1,0
0,1,147,0,1,0
0,0,172,15119,1,0
0,1,42,42,204,0
0,0,237,3891,4,0
0,0,200,267,6,0
0,0,360,1738,23,0
0,0,347,807,13,0
0,0,231,1225,1,0
0,0,224,4114,4,0
0,0,0,0,103,1
0,0,0,0,104,1
0,0,201,2435,14,0
0,1,43,71,266,0
0,2,8,0,1,1
0,0,0,0,236,1
0,0,226,3709,24,0
27,0,704,2070,1,0
0,0,186,14609,1,0
0,0,44,672,5,1
0,2,8,0,1,1
0,0,0,0,247,1
0,0,0,0,234,1
0,2,30,0,1,0
0,0,0,0,1,1
0,0,0,0,81,1
2,0,1231,2451,1,1
0,0,285,263,21,0
0,0,0,0,140,1
0,2,520,0,52,1
0,0,0,0,102,1
0,0,272,4841,1,0
0,0,201,1148,15,0
0,0,286,1476,12,0
0,0,0,0,128,1
0,0,0,0,215,1
0,0,370,274,14,0
0,2,8,0,1,1
0,0,8,0,1,0
0,1,43,73,40,0
0,1,1,0,2,1
0,0,888,328,1,0
0,0,268,656,1,0
0,0,0,0,75,1
0,1,46,77,254,0
0,0,383,0,2,0
0,2,520,0,391,1
0,0,0,0,278,1
1,0,0,0,222,1
0,2,1032,0,84,1
0,0,257,1650,7,0
0,0,160,584,1,0
0,0,0,0,181,1
0,0,0,0,149,1
0,0,0,0,105,1
40703,0,1,0,2,1
0,0,210,10561,8,0
0,0,0,0,71,1
0,0,0,0,1,1
0,0,292,263,12,0
0,0,300,1444,7,0
0,0,0,0,138,1
0,0,0,0,365,1
0,0,0,0,108,1
0,0,186,14515,7,0
0,0,0,0,85,1
0,0,334,479,6,0
0,0,318,760,2,0
0,0,305,928,1,0
0,0,740,0,1,0
0,0,204,269,2,0
0,0,0,0,104,1
0,2,8,0,1,1
0,0,0,0,14,1
0,0,0,0,1,0
2,0,1218,2449,1,1
0,0,286,7833,2,0
0,1,1,0,8,1
0,0,0,0,123,1
0,0,0,0,226,1
0,0,258,11758,14,0
0,0,355,8377,6,0
0,0,0,0,173,1
0,0,0,0,15,1
0,0,276,365,30,0
0,0,0,0,246,1
0,2,8,0,1,1
0,0,54540,8314,5,1
0,0,149,13592,1,0
0,0,328,1831,4,0
0,1,46,128,71,0
0,1,28,0,17,1
0,1,28,0,142,1
0,0,0,0,112,1
0,0,0,0,103,1
0,1,42,132,78,0
1,0,1230,328,1,0
0,0,0,0,249,1
0,0,0,0,140,1
0,0,0,0,163,1
0,2,1032,0,510,1
0,0,0,0,296,1
0,0,0,0,87,1
0,0,0,0,234,1
0,0,0,0,142,1
29,1,42,42,2,0
0,0,0,0,125,1
0,0,330,772,16,0
0,0,0,0,204,1
0,0,0,0,140,1
0,0,0,0,264,1
0,2,520,0,358,1
0,0,0,0,247,1
0,0,0,0,398,1
0,1,44,127,69,0
0,0,0,0,274,1
0,0,319,731,7,0
0,0,0,0,217,1
0,0,8325,0,19,0
0,0,275,337,1,0
0,2,1032,0,510,1
0,0,223,923,4,0
0,1,33,93,1,0
0,0,323,2996,4,0
0,0,0,0,511,1
0,0,0,0,142,1
0,0,2278,0,1,0
8625,0,1788,9968,1,0
0,0,0,0,277,1
0,0,317,789,1,0
0,0,332,1394,23,0
0,0,0,0,248,1
0,0,0,0,145,1
0,2,30,0,2,0
0,0,201,7980,3,0
0,1,28,0,81,1
0,0,303,1380,3,0
0,0,0,0,140,1
0,0,0,0,168,1
0,0,0,0,206,1
0,0,366,2862,16,0
0,0,0,0,110,1
0,0,0,0,253,1
0,2,520,0,239,1
0,0,206,5015,7,0
0,0,327,660,8,0
0,1,105,0,2,0
0,0,192,0,2,0
0,0,0,0,133,1
0,0,54540,8314,4,1
0,0,218,2839,8,0
0,0,0,0,125,1
0,0,0,0,1,0
0,0,0,0,78,1
0,0,0,0,236,1
0,0,205,4858,32,0
0,0,0,0,113,1
8556,1,146,105,1,0
0,0,215,4408,2,0
0,0,314,2055,1,0
0,1,45,131,300,0
37874,0,1,0,2,1
0,0,0,0,285,1
0,0,303,29228,25,0
0,2,520,0,127,1
0,0,0,0,117,1
0,0,0,0,275,1
0,0,1684,330,1,0
0,0,245,0,2,0
0,2,30,0,1,0
0,0,8325,0,17,0
0,0,222,6662,15,0
0,0,224,347,7,0
1,0,850,325,1,0
0,0,210,1863,7,0
0,0,293,732,20,0
0,0,0,0,104,1
2,0,2194619,0,2,0
0,0,214,266,10,0
0,0,0,0,281,1
0,0,227,1317,18,0
0,0,0,0,254,1
0,0,223,2358,5,0
0,0,219,841,6,0
0,2,8,0,1,1
0,0,184,783,17,0
0,0,0,0,1,0
0,0,1214,0,12,0
0,0,0,0,115,1
0,2,64,0,1,0
0,0,0,0,260,1
0,0,0,0,181,1
0,0,0,0,147,1
0,0,210,1801,10,0
0,0,221,7473,8,0
0,0,301,1380,5,0
0,0,0,0,1,0
0,0,0,0,260,1
0,1,43,81,142,0
0,0,842,334,1,0
0,0,0,0,298,1
0,0,0,0,140,1
0,0,0,0,205,1
0,1,44,44,163,0
0,0,0,0,271,1
0,0,0,0,174,1
0,0,236,667,5,0
0,0,54540,8314,4,1
0,1,46,139,252,0
0,1,1,0,30,1
0,0,54540,8314,5,1
0,0,0,0,255,1
1,1,105,146,1,0
0,0,0,0,87,1
0,0,0,0,300,1
0,0,0,0,113,1
0,0,0,0,185,1
0,0,215,337,17,0
0,0,293,296,3,0
0,0,0,0,276,1
0,0,250,2196,17,0
0,0,296,1518,9,0
0,0,0,0,9,1
0,0,2056,0,6,0
0,0,333,1326,12,0
0,0,231,2507,6,0
0,0,310,362,33,0
0,0,0,0,244,1
0,0,289,658,2,0
0,0,242,2281,10,0
0,0,0,0,126,1
0,1,44,127,80,0
0,0,0,0,228,1
0,1,45,131,75,0
0,0,0,0,191,1
0,0,337,1669,7,0
0,0,35,0,2,0
0,0,226,1964,45,0
1,0,0,15,1,0
0,0,0,0,1,1
0,0,373,0,2,0
0,0,0,0,1,0
0,0,185,4841,3,0
0,0,0,0,135,1
2,0,104,1608,1,0
0,0,210,284,5,0
0,2,8,0,1,1
26,0,343,1063,1,0
0,0,0,0,198,1
0,0,0,0,260,1
0,1,43,125,70,0
0,1,43,130,79,0
0,0,213,632,15,0
0,0,200,1660,8,0
0,0,0,0,42,1
0,0,0,0,210,1
0,0,246,2362,5,0
0,0,255,493,9,0
0,0,322,272,4,0
0,0,0,0,185,1
0,0,149,7542,21,0
0,1,29,29,4,0
0,0,0,0,119,1
0,0,177,1531,2,0
0,0,1110,331,1,0
0,0,0,0,90,1
0,0,0,0,101,1
0,0,300,1146,9,0
0,0,0,0,141,1
0,0,0,0,229,1
0,0,0,0,265,1
0,0,326,276,2,0
0,0,0,0,123,1
0,0,0,0,248,1
0,0,0,0,119,1
0,0,325,788,15,0
1,0,3731,328,1,0
0,0,227,2507,4,0
0,2,8,0,1,1
0,0,0,0,202,1
0,0,0,0,134,1
0,0,212,882,11,0
0,0,214,1367,4,0
0,0,0,0,146,1
0,0,1452,322,1,0
0,0,0,0,246,1
0,2,8,0,1,1
0,0,0,0,248,1
0,0,0,0,242,1
0,0,0,0,184,1
0,0,225,6991,2,0
0,2,8,0,1,1
0,0,0,0,145,1
0,0,0,0,248,1
0,0,0,0,2,0
0,1,46,127,76,0
0,0,208,5604,2,0
0,0,162,19994,1,0
0,0,233,6329,16,0
0,1,105,146,4,0
0,2,18,0,1,1
0,0,303,15021,12,0
0,0,230,1380,3,0
1,0,1013,328,1,0
0,0,0,0,144,1
0,0,0,0,200,1
0,0,0,0,66,1
0,0,234,927,3,0
0,0,0,0,287,1
0,0,109,408,1,0
2,0,796,377,1,0
0,0,223,8584,10,0
0,0,0,0,208,1
0,0,0,0,37,1
0,0,337,7189,6,0
0,0,319,2344,3,0
0,0,0,0,1,1
1,0,0,0,208,1
0,0,326,1511,6,0
0,0,338,392,15,0
0,0,312,2288,6,0
0,0,239,8784,6,0
0,1,35,0,1,0
0,0,0,0,206,1
0,0,324,185,2,0
0,0,0,0,1,0
0,2,8,0,1,1
0,0,0,0,110,1
0,0,185,4841,3,0
0,0,312,3966,12,0
0,0,0,0,192,1
0,0,0,0,215,1
0,0,0,0,1,1
0,1,45,133,228,0
0,0,313,2698,3,0
0,0,8766,0,4,0
0,0,192,758,3,0
5410,1,147,105,2,0
0,0,10272,0,12,0
0,0,0,0,299,1
0,0,0,0,1,0
0,0,255,36500,4,0
0,0,241,1556,4,0
0,0,0,0,104,1
0,0,0,0,287,1
0,0,0,0,257,1
0,0,221,1481,11,0
0,2,91,0,7,0
0,0,333,3679,20,0
0,1,28,0,42,1
0,0,315,2777,4,0
252,0,222,238,1,0
0,0,277,11830,2,0
0,1,44,110,223,0
0,0,0,0,123,1
0,0,0,0,265,1
0,0,0,0,264,1
7,0,102,1442,1,0
2,0,2194619,0,1,0
0,0,203,331,15,0
0,2,8,0,1,1
0,0,0,0,142,1
1,0,2053,360,1,0
1,0,2004,332,1,0
0,0,0,0,1,0
0,0,14189,0,2,0
7,0,103,2853,1,0
1,0,952,325,1,0
0,1,215,0,1,1
0,0,206,955,12,0
0,0,48,486,55,0
0,0,0,0,228,1
0,0,10073,0,15,0
0,0,232,5309,21,0
0,0,787,388,1,0
1,0,1714,376,1,0
0,1,44,73,236,0
0,0,297,1423,22,0
0,2,1032,0,511,1
0,0,789,327,1,0
0,0,0,0,253,1
0,0,369,7931,14,0
0,0,0,0,1,0
0,0,0,0,113,1
2,0,1153,2445,1,1
0,1,1,0,19,1
0,0,0,0,1,0
0,0,0,0,265,1
0,0,316,3632,5,0
0,0,0,0,120,1
0,0,1392,481,1,0
0,0,0,0,19,1
1096,0,115,1567,1,0
0,0,0,0,7,1
0,0,0,0,295,1
0,0,252,1133,6,0
0,0,208,1240,8,0
0,0,291,375,4,0
0,0,7,223,2,0
0,1,44,128,70,0
0,0,9178,0,15,0
0,1,28,0,116,1
0,0,10,39,1,0
0,1,88,0,2,0
0,0,241,1991,2,0
0,0,0,0,134,1
0,0,0,0,280,1
0,0,0,0,1,1
0,0,0,0,265,1
0,0,293,2400,5,0
0,0,199,3413,18,0
0,0,334,0,1,1
0,0,0,0,294,1
0,0,229,1901,8,0
0,0,296,1630,26,0
0,0,0,0,248,1
0,0,0,0,4,1
0,0,0,0,77,1
0,0,321,1543,7,0
0,1,105,146,6,0
3,0,9,413,1,0
0,0,645,330,1,0
0,0,0,0,296,1
0,0,7,0,1,0
0,0,0,0,1,0
0,0,264,295,7,0
0,0,0,0,1,0
0,0,9,36,1,0
0,0,204,1651,11,0
0,0,0,0,255,1
0,0,0,0,232,1
0,0,0,0,289,1
1,0,1334,336,1,0
0,0,264,1478,1,0
0,0,0,0,139,1
0,0,0,0,7,1
0,0,246,4184,11,0
0,1,28,0,49,1
0,0,0,0,207,1
0,0,0,0,143,1
0,0,711,399,1,0
0,0,965,0,11,0
0,0,260,2198,4,0
0,0,298,7299,1,0
0,2,8,0,1,1
0,0,54540,8314,2,1
0,0,0,0,214,1
0,1,516,4,308,0
0,0,0,0,290,1
0,0,0,0,233,1
0,0,0,0,27,1
0,0,0,0,297,1
0,0,309,412,24,0
0,0,0,0,1,0
0,0,0,0,158,1
0,1,145,0,3,0
0,0,0,0,80,1
0,2,8,0,1,1
0,0,0,0,112,1
1,0,55,170,1,0
0,0,182,886,3,0
0,0,255,950,21,0
41111,0,1,0,2,1
0,0,302,3415,1,0
0,0,173,438,1,0
0,0,0,0,230,1
0,1,44,74,127,0
0,0,0,0,510,1
0,0,0,0,1,1
0,0,0,0,119,1
0,0,334,2840,8,0
1,0,752,345,1,0
0,0,225,1675,1,0
0,0,1256,329,1,0
2969,1,147,105,4,0
0,2,8,0,1,1
0,1,105,146,1,0
0,0,0,0,120,1
0,0,316,473,1,0
0,0,209,934,2,0
0,0,0,0,264,1
0,0,0,0,1,1
0,0,0,0,211,1
0,2,8,0,1,1
0,0,933,332,1,0
0,0,0,0,128,1
0,0,0,0,267,1
0,0,9311,0,11,0
687,1,146,105,4,0
1,0,6,136,3,0
0,1,45,136,77,0
0,0,0,0,227,1
0,2,8,0,1,1
0,2,8,0,1,1
0,0,275,833,4,0
0,0,861,326,1,0
0,0,375,3119,6,0
0,0,210,274,42,0
0,0,0,0,1,0
0,0,334,0,1,1
0,0,0,0,145,1
0,0,244,2211,11,0
0,0,0,0,118,1
0,0,0,0,106,1
0,0,350,937,22,0
36,0,1463,4152,1,0
0,0,0,0,142,1
0,0,245,776,30,0
0,0,186,12984,4,0
0,0,210,1295,3,0
0,2,1032,0,511,1
0,0,0,0,179,1
0,0,0,0,123,1
0,0,0,0,205,1
1,0,1917,335,2,0
0,0,280,2446,11,0
0,0,0,0,52,1
0,0,227,2047,4,0
0,0,231,2239,2,0
0,1,43,126,139,0
0,0,0,0,278,1
0,0,0,0,85,1
0,0,0,0,290,1
0,0,247,2495,2,0
6,0,1493,365,1,0
0,1,33,0,1,0
24,0,847,334,1,0
0,0,0,0,227,1
0,0,0,0,298,1
0,2,8,0,1,1
0,0,0,0,186,1
0,2,8,0,1,1
0,0,0,0,178,1
0,0,1153,0,2,0
0,0,0,0,51,1
0,0,0,0,256,1
0,1,146,0,1,0
0,0,0,0,1,0
0,0,142,27062,3,0
0,0,0,0,230,1
0,0,0,0,65,1
0,0,227,1074,17,0
0,0,297,7339,6,0
0,0,0,0,197,1
0,0,0,0,258,1
0,2,520,0,452,1
0,0,1030,0,4,0
0,0,243,30881,4,0
0,0,296,495,20,0
0,0,852,0,10,0
0,1,44,115,112,0
0,0,0,0,1,0
22,0,332,1054,2,0
0,2,1032,0,511,1
0,2,8,0,1,1
0,0,0,0,75,1
0,0,0,0,1,1
0,1,1,1,12,1
0,2,18,0,1,1
0,0,212,0,1,0
0,0,0,0,98,1
0,0,0,0,2,0
0,0,0,0,96,1
0,0,308,1159,16,0
0,0,0,0,186,1
0,0,211,1792,7,0
0,1,44,79,167,0
0,0,0,0,8,0
0,0,804,329,1,0
0,0,0,0,123,1
0,0,0,0,258,1
0,0,0,0,235,1
0,0,313,1422,8,0
0,0,301,416,9,0
0,0,216,3085,9,0
0,0,341,4291,17,0
0,0,0,0,7,1
2,0,2140,332,1,0
0,0,319,274,26,0
0,0,292,2159,8,0
0,0,288,2055,17,0
31,0,58,189,1,0
0,0,2780,339,1,0
5080,0,1042,2279,1,1
0,0,222,2522,6,0
0,0,302,11440,12,0
0,0,0,0,258,1
0,0,216,654,19,0
0,1,516,4,195,0
0,0,0,0,146,1
0,0,333,261,7,0
4,0,0,0,2,1
0,0,245,15255,1,0
0,0,0,0,1,0
0,1,46,46,115,0
0,0,0,0,53,1
0,0,0,0,299,1
0,0,1507,329,1,0
0,2,18,0,1,1
0,0,273,500,1,0
0,2,520,0,177,1
0,0,301,4724,5,0
0,0,0,0,279,1
0,0,0,0,136,1
0,0,0,0,297,1
0,0,0,0,276,1
0,0,0,0,116,1
0,0,225,2239,6,0
0,1,44,44,114,0
0,2,1032,0,511,1
0,0,0,0,107,1
9431,0,843,9547,2,0
0,0,15377,0,4,0
0,1,33,0,1,0
0,0,167,12937,9,0
0,0,242,3322,1,0
0,0,0,0,170,1
0,1,45,106,205,0
0,0,0,0,107,1
0,0,221,2174,10,0
0,0,210,2942,39,0
0,1,46,143,74,0
0,1,45,73,235,0
0,2,520,0,181,1
0,0,0,0,103,1
0,0,1917,388,1,0
0,1,44,130,67,0
0,2,1032,0,305,1
0,0,218,10179,30,0
0,1,41,130,67,0
0,0,0,0,292,1
0,0,0,0,195,1
0,0,1182,336,1,0
0,0,0,0,21,0
0,0,0,0,134,1
0,0,223,1630,10,0
0,0,71,0,1,0
0,0,208,757,2,0
5,0,2540,323,1,0
0,1,46,86,193,0
0,0,0,0,215,1
0,1,28,0,67,1
0,0,228,1590,4,0
0,0,307,2769,2,0
0,0,206,5524,11,0
0,0,0,0,33,1
0,0,296,1415,8,0
0,0,0,0,15,1
0,0,200,14210,7,0
0,0,0,0,200,1
0,0,241,2113,8,0
0,0,0,0,246,1
0,0,218,36749,5,0
0,1,44,129,79,0
0,0,151,0,1,0
0,0,337,578,7,0
0,1,516,4,270,0
0,0,246,1718,4,0
0,0,0,0,147,1
0,0,0,0,278,1
0,0,228,1728,1,0
0,0,20658,0,1,0
0,1,44,132,241,0
37749,0,1,0,2,1
0,0,3676,0,8,0
0,0,301,10063,9,0
0,0,0,0,250,1
1,0,1186,370,1,0
0,0,1723,330,1,0
0,0,0,0,118,1
0,0,0,0,122,1
4,0,6,18056,77,1
0,0,0,0,204,1
0,0,220,3207,4,0
0,0,0,0,215,1
0,0,207,3452,9,0
0,0,0,0,98,1
0,0,0,0,2,0
1714,1,146,105,4,0
0,0,54540,8314,5,1
0,0,0,0,297,1
0,1,43,77,174,0
0,0,1267,330,1,0
0,0,0,0,298,1
0,1,45,139,73,0
0,2,30,0,8,0
0,0,54540,8314,2,1
0,0,7,138,1,0
0,0,0,0,290,1
0,0,54540,8314,3,1
0,0,315,1086,8,0
0,1,42,42,176,0
0,0,0,0,190,1
0,0,0,0,4,1
0,1,44,44,84,0
0,0,218,2402,9,0
39667,0,1,0,2,1
0,0,374,0,155,0
5,0,1048,336,1,0
0,0,0,0,511,1
0,0,0,0,129,1
0,0,201,290,14,0
0,0,322,93111,12,0
0,0,274,3225,2,0
0,0,1505,329,1,0
0,0,218,1337,6,0
0,0,0,0,186,1
0,0,190,1227,39,0
0,0,0,0,131,1
0,0,223,5567,3,0
0,2,182,0,1,0
19,0,955,281,1,0
0,0,0,0,216,1
0,0,189,31876,1,0
0,0,879,0,14,0
0,0,328,14087,3,0
0,1,147,147,2,0
0,2,30,0,1,0
0,0,0,0,267,1
0,0,0,0,65,1
0,0,0,0,271,1
0,0,308,3307,3,0
0,0,328,1197,3,0
0,0,0,0,1,0
5,0,268,279,1,0
0,0,294,997,4,0
0,0,240,1137,5,0
0,0,306,2698,4,0
0,0,0,0,22,1
0,0,295,471,1,0
0,0,0,0,120,1
0,0,223,3521,19,0
0,0,0,0,2,0
0,0,0,0,267,1
0,1,146,0,3,0
0,2,78,0,29,0
0,0,202,674,7,0
0,0,0,0,267,1
0,0,205,10044,11,0
7,0,1766,0,1,0
0,0,246,1817,25,0
0,1,46,73,149,0
0,0,5558,0,6,0
0,0,0,0,271,1
0,0,343,10925,5,0
1,0,897,329,1,0
0,0,0,0,209,1
0,0,338,1179,2,0
0,0,0,0,103,1
27,0,0,0,1,1
0,0,305,660,13,0
0,0,1338,367,1,0
0,0,0,0,492,1
0,0,0,0,241,1
0,0,0,0,150,1
0,0,0,0,38,1
0,0,225,901,52,0
0,0,0,0,60,1
0,0,0,0,14,1
0,0,749,0,1,0
0,0,0,0,267,1
0,0,217,501,5,0
0,1,45,75,71,0
0,0,170,37014,1,0
0,0,0,0,287,1
0,0,2600,286,1,0
0,0,0,0,4,1
0,1,43,76,133,0
0,0,383,0,2,0
0,0,359,1402,2,0
0,0,296,9928,3,0
0,0,174,3159,1,0
0,1,42,42,10,0
0,0,1145,332,1,0
0,2,1032,0,511,1
0,0,380,1770,32,0
0,0,0,0,50,1
0,1,45,45,149,0
0,0,213,2325,10,0
0,1,44,137,68,0
0,1,44,89,176,0
0,0,0,0,1,0
0,1,1,0,10,1
7,0,0,0,2,1
0,0,298,2445,9,0
0,0,0,0,148,1
25641,0,1,0,2,1
0,0,198,1705,24,0
0,0,235,19714,1,0
0,0,191,13667,8,0
0,0,0,0,297,1
0,2,1032,0,511,1
0,0,283,255,8,0
0,0,0,0,225,1
0,0,0,0,99,1
0,0,293,2325,10,0
0,1,45,131,207,0
0,1,33,87,1,0
171,0,330,538,2,0
0,1,45,78,124,0
0,0,290,6763,3,0
0,0,219,465,9,0
0,0,0,0,110,1
38776,0,1,0,2,1
0,1,516,4,496,0
0,0,358,2085,10,0
0,0,0,0,296,1
0,0,0,0,121,1
0,0,0,0,282,1
0,0,0,0,213,1
1,0,1170,2447,1,1
0,1,145,0,1,0
0,1,44,127,74,0
0,2,30,0,1,0
0,0,237,384,2,0
0,0,321,1116,19,0
0,0,226,11052,1,0
0,1,126,45,90,0
0,2,30,0,1,0
0,1,46,46,208,0
0,2,8,0,1,1
0,1,46,128,65,0
0,0,337,188,1,0
0,0,0,0,62,1
0,0,7162,0,7,0
0,0,0,0,509,1
20,0,1205,333,1,0
3,0,2194619,0,2,0
0,0,346,280,10,0
3,0,0,0,335,1
0,0,0,0,139,1
0,0,0,0,140,1
0,0,0,0,117,1
1,0,1693,326,1,0
0,0,0,0,294,1
0,0,0,0,248,1
0,0,861,328,1,0
0,0,1132,279,1,0
0,0,1585,442,2,0
0,0,0,0,241,1
0,1,147,147,2,0
0,0,0,0,177,1
0,0,0,0,33,1
0,0,0,0,225,1
0,0,7,0,1,0
0,0,0,0,229,1
0,0,0,0,289,1
0,0,282,4624,5,0
0,0,0,0,170,1
0,1,43,125,74,0
0,0,191,2241,8,0
0,0,227,1522,2,0
0,0,0,0,72,1
0,0,200,1308,23,0
0,0,0,0,119,1
0,1,35,95,1,0
2035,1,147,105,1,0
1,0,1737,441,1,0
0,0,0,0,251,1
1,0,1459,325,1,0
0,0,0,0,126,1
0,0,185,5717,9,0
0,0,0,0,118,1
0,2,8,0,1,1
0,0,0,0,203,1
0,0,192,0,2,0
0,2,8,0,1,1
0,0,362,242,7,0
0,0,0,0,145,1
0,0,0,0,251,1
0,0,0,0,42,1
0,0,865,453,1,0
0,0,208,15642,5,0
0,0,0,0,1,0
0,0,215,12984,2,0
0,0,0,0,1,0
0,0,54540,8314,3,1
0,0,13,144,1,0
0,0,0,0,245,1
0,2,78,0,21,0
0,0,258,7973,14,0
3,0,645,331,1,0
0,0,187,312,9,0
0,2,1032,0,354,1
0,0,350,143,1,0
0,0,0,0,106,1
0,0,367,2906,3,0
0,0,300,2647,6,0
0,0,213,2713,1,0
0,0,0,0,293,1
0,0,216,693,5,0
0,0,10,36,1,0
0,1,46,72,107,0
0,0,339,678,8,0
0,0,0,0,204,1
0,0,0,0,228,1
0,0,0,0,243,1
0,1,1,0,12,1
3,0,992,279,1,0
0,0,0,0,1,0
0,0,0,0,170,1
0,0,0,0,1,1
0,1,34,34,1,0
0,1,44,133,9,0
0,0,0,0,1,0
20,0,102,1341,1,0
0,0,211,8222,1,0
0,0,0,0,240,1
0,0,203,1762,5,0
6,0,0,0,1,1
0,0,1230,2449,1,1
0,0,0,0,286,1
0,0,0,0,8,1
0,0,320,709,19,0
0,0,0,0,289,1
1,0,1561,330,2,0
0,0,0,0,50,1
0,2,30,0,1,0
0,0,0,0,150,1
0,0,0,0,259,1
0,0,0,0,6,1
0,0,0,0,137,1
1,0,0,0,56,1
0,0,0,0,1,1
0,0,1195,331,1,0
0,2,1032,0,231,1
0,0,0,0,298,1
0,2,1032,0,511,1
0,1,45,78,176,0
0,1,28,0,97,1
0,0,54540,8314,4,1
0,0,1376,0,3,0
0,2,1032,0,380,1
